## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-07-28T20:59:16.510Z  / File Creation Date = Date for Citation
#CITATION: "Ocean Networks Canada Society. 2024. Cambridge Bay Conductivity Temperature Depth Deployed 2024-08-29. Ocean Networks Canada Society. https://doi.org/10.34943/83c71dca-11d5-41f4-81c1-fa03bfb1f4a8. Subset Query: 31682819. Accessed 2025-07-28."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_ConductivityTemperatureDepth_20250701T000000Z_20250702T000000Z-clean_MinMax1minute_CSV_META.xml  / Metadata file name
#SEARCHID:  51625886                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.113000                         / Latitude North
#LONGITUDE:  -105.064500                         / Longitude East
#DEPTH:         9.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Conductivity Temperature Depth          / Device Category
#DEVTOT:    1  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2025-07-01T00:00:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Sea-Bird SeaCAT SBE19plus V2 7128"   / Device Name of Device 1
#DEVCODE1:  SBECTD19p7128                        / Device Code of Device 1
#DEVID1:    23830                                / Device ID of Device 1
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2025-07-01T00:00:00.000Z             / Data Start Time
#DATETO:    2025-07-02T00:00:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2024-03-19T00:00:00.000Z             / Sample Period 1 Start Time
#PERIOD1:   1                                    / Sensor Sample Period 1 (s)
#RESAMPPRD: 60                                   / Resample Period (s)
#RESAMPTYP: Min/Max                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Minimum and maximum values within resample period  / Resample Description
#TOTSAMPLE: 1440                                 / Samples in File
#TOTSMPEXP: 1440                                 / Samples expected
#DPOPTGAPS: None  / Data Gaps: None - Do not fill gaps 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Conductivity Count", "Conductivity Max Value", "Conductivity Max Date", "Conductivity Max QC Flag", "Conductivity Min Value", "Conductivity Min Date", "Conductivity Min QC Flag", "Density Count", "Density Max Value", "Density Max Date", "Density Max QC Flag", "Density Min Value", "Density Min Date", "Density Min QC Flag", "Depth Count", "Depth Max Value", "Depth Max Date", "Depth Max QC Flag", "Depth Min Value", "Depth Min Date", "Depth Min QC Flag", "Practical Salinity Count", "Practical Salinity Max Value", "Practical Salinity Max Date", "Practical Salinity Max QC Flag", "Practical Salinity Min Value", "Practical Salinity Min Date", "Practical Salinity Min QC Flag", "Pressure Count", "Pressure Max Value", "Pressure Max Date", "Pressure Max QC Flag", "Pressure Min Value", "Pressure Min Date", "Pressure Min QC Flag", "Sigma-t Count", "Sigma-t Max Value", "Sigma-t Max Date", "Sigma-t Max QC Flag", "Sigma-t Min Value", "Sigma-t Min Date", "Sigma-t Min QC Flag", "Sigma-theta (0 dbar) Count", "Sigma-theta (0 dbar) Max Value", "Sigma-theta (0 dbar) Max Date", "Sigma-theta (0 dbar) Max QC Flag", "Sigma-theta (0 dbar) Min Value", "Sigma-theta (0 dbar) Min Date", "Sigma-theta (0 dbar) Min QC Flag", "Sound Speed Count", "Sound Speed Max Value", "Sound Speed Max Date", "Sound Speed Max QC Flag", "Sound Speed Min Value", "Sound Speed Min Date", "Sound Speed Min QC Flag", "Temperature Count", "Temperature Max Value", "Temperature Max Date", "Temperature Max QC Flag", "Temperature Min Value", "Temperature Min Date", "Temperature Min QC Flag"
## END HEADER
2025-07-01T10:29:30.000Z, 60, 2.40682, 2025-07-01T10:29:00.093Z, 1, 2.40339, 2025-07-01T10:29:59.093Z, 1, 60, 1022.456038627, 2025-07-01T10:29:59.093Z, 1, 1022.436971814, 2025-07-01T10:29:14.093Z, 1, 60, 9.35, 2025-07-01T10:29:59.093Z, 1, 9.35, 2025-07-01T10:29:59.093Z, 1, 60, 27.9617, 2025-07-01T10:29:59.093Z, 1, 27.9412, 2025-07-01T10:29:14.093Z, 1, 60, 9.445, 2025-07-01T10:29:40.098Z, 1, 9.442, 2025-07-01T10:29:38.093Z, 1, 60, 22.410625161, 2025-07-01T10:29:59.093Z, 1, 22.3915753, 2025-07-01T10:29:14.093Z, 1, 60, 22.410634961, 2025-07-01T10:29:59.093Z, 1, 22.39158552, 2025-07-01T10:29:14.093Z, 1, 60, 1442.505, 2025-07-01T10:29:12.093Z, 1, 1442.219, 2025-07-01T10:29:59.093Z, 1, 60, 0.5686, 2025-07-01T10:29:12.093Z, 1, 0.5015, 2025-07-01T10:29:59.093Z, 1
2025-07-01T10:30:30.000Z, 60, 2.40333, 2025-07-01T10:30:00.093Z, 1, 2.4022, 2025-07-01T10:30:59.093Z, 1, 60, 1022.459728185, 2025-07-01T10:30:51.099Z, 1, 1022.443255913, 2025-07-01T10:30:05.098Z, 1, 60, 9.35, 2025-07-01T10:30:59.093Z, 1, 9.35, 2025-07-01T10:30:59.093Z, 1, 60, 27.9657, 2025-07-01T10:30:51.099Z, 1, 27.9465, 2025-07-01T10:30:05.098Z, 1, 60, 9.444, 2025-07-01T10:30:59.093Z, 1, 9.442, 2025-07-01T10:30:36.092Z, 1, 60, 22.414311588, 2025-07-01T10:30:51.099Z, 1, 22.397850035, 2025-07-01T10:30:05.098Z, 1, 60, 22.414321311, 2025-07-01T10:30:51.099Z, 1, 22.397859908, 2025-07-01T10:30:05.098Z, 1, 60, 1442.265, 2025-07-01T10:30:05.098Z, 1, 1442.129, 2025-07-01T10:30:59.093Z, 1, 60, 0.5157, 2025-07-01T10:30:05.098Z, 1, 0.4808, 2025-07-01T10:30:59.093Z, 1
2025-07-01T10:31:30.000Z, 60, 2.40215, 2025-07-01T10:31:00.092Z, 1, 2.39949, 2025-07-01T10:31:59.091Z, 1, 60, 1022.47100784, 2025-07-01T10:31:59.091Z, 1, 1022.457076156, 2025-07-01T10:31:15.091Z, 1, 60, 9.35, 2025-07-01T10:31:59.091Z, 1, 9.35, 2025-07-01T10:31:59.091Z, 1, 60, 27.9769, 2025-07-01T10:31:59.091Z, 1, 27.9617, 2025-07-01T10:31:16.106Z, 1, 60, 9.445, 2025-07-01T10:31:34.092Z, 1, 9.442, 2025-07-01T10:31:42.091Z, 1, 60, 22.425575294, 2025-07-01T10:31:59.091Z, 1, 22.41165506, 2025-07-01T10:31:15.091Z, 1, 60, 22.425584635, 2025-07-01T10:31:59.091Z, 1, 22.411664678, 2025-07-01T10:31:15.091Z, 1, 60, 1442.133, 2025-07-01T10:31:01.091Z, 1, 1441.909, 2025-07-01T10:31:59.091Z, 1, 60, 0.4826, 2025-07-01T10:31:01.091Z, 1, 0.4299, 2025-07-01T10:31:59.091Z, 1
2025-07-01T10:32:30.000Z, 60, 2.39944, 2025-07-01T10:32:00.091Z, 1, 2.39854, 2025-07-01T10:32:35.091Z, 1, 60, 1022.47620115, 2025-07-01T10:32:46.091Z, 1, 1022.469511884, 2025-07-01T10:32:05.091Z, 1, 60, 9.35, 2025-07-01T10:32:59.091Z, 1, 9.35, 2025-07-01T10:32:59.091Z, 1, 60, 27.9826, 2025-07-01T10:32:46.091Z, 1, 27.9749, 2025-07-01T10:32:05.091Z, 1, 60, 9.445, 2025-07-01T10:32:49.091Z, 1, 9.442, 2025-07-01T10:32:22.091Z, 1, 60, 22.430764493, 2025-07-01T10:32:46.091Z, 1, 22.424078321, 2025-07-01T10:32:05.091Z, 1, 60, 22.430773736, 2025-07-01T10:32:46.091Z, 1, 22.424087639, 2025-07-01T10:32:05.091Z, 1, 60, 1441.902, 2025-07-01T10:32:00.091Z, 1, 1441.838, 2025-07-01T10:32:42.091Z, 1, 60, 0.4282, 2025-07-01T10:32:00.091Z, 1, 0.4132, 2025-07-01T10:32:42.091Z, 1
2025-07-01T10:33:30.000Z, 60, 2.39904, 2025-07-01T10:33:46.089Z, 1, 2.39725, 2025-07-01T10:33:59.092Z, 1, 60, 1022.501277813, 2025-07-01T10:33:52.103Z, 1, 1022.473847738, 2025-07-01T10:33:01.092Z, 1, 60, 9.35, 2025-07-01T10:33:59.092Z, 1, 9.35, 2025-07-01T10:33:59.092Z, 1, 60, 28.0118, 2025-07-01T10:33:52.103Z, 1, 27.9797, 2025-07-01T10:33:01.092Z, 1, 60, 9.445, 2025-07-01T10:33:37.090Z, 1, 9.443, 2025-07-01T10:33:52.103Z, 1, 60, 22.455836294, 2025-07-01T10:33:52.103Z, 1, 22.428415767, 2025-07-01T10:33:01.092Z, 1, 60, 22.4558453, 2025-07-01T10:33:52.103Z, 1, 22.428425008, 2025-07-01T10:33:01.092Z, 1, 60, 1441.842, 2025-07-01T10:33:00.091Z, 1, 1441.683, 2025-07-01T10:33:55.092Z, 1, 60, 0.4146, 2025-07-01T10:33:00.091Z, 1, 0.3714, 2025-07-01T10:33:52.103Z, 1
2025-07-01T10:34:30.000Z, 60, 2.39735, 2025-07-01T10:34:02.090Z, 1, 2.39419, 2025-07-01T10:34:59.104Z, 1, 60, 1022.528891144, 2025-07-01T10:34:58.094Z, 1, 1022.489985513, 2025-07-01T10:34:09.090Z, 1, 60, 9.35, 2025-07-01T10:34:59.104Z, 1, 9.35, 2025-07-01T10:34:59.104Z, 1, 60, 28.0422, 2025-07-01T10:34:58.094Z, 1, 27.9978, 2025-07-01T10:34:09.090Z, 1, 60, 9.445, 2025-07-01T10:34:58.094Z, 1, 9.442, 2025-07-01T10:34:29.090Z, 1, 60, 22.483418013, 2025-07-01T10:34:58.094Z, 1, 22.44453826, 2025-07-01T10:34:09.090Z, 1, 60, 22.483426511, 2025-07-01T10:34:58.094Z, 1, 22.444547252, 2025-07-01T10:34:09.090Z, 1, 60, 1441.677, 2025-07-01T10:34:00.090Z, 1, 1441.324, 2025-07-01T10:34:59.104Z, 1, 60, 0.3734, 2025-07-01T10:34:00.090Z, 1, 0.2856, 2025-07-01T10:34:58.094Z, 1
2025-07-01T10:35:30.000Z, 60, 2.39409, 2025-07-01T10:35:00.089Z, 1, 2.3901, 2025-07-01T10:35:59.089Z, 1, 60, 1022.574007956, 2025-07-01T10:35:59.089Z, 1, 1022.524720021, 2025-07-01T10:35:24.089Z, 1, 60, 9.35, 2025-07-01T10:35:59.089Z, 1, 9.35, 2025-07-01T10:35:59.089Z, 1, 60, 28.0932, 2025-07-01T10:35:59.089Z, 1, 28.0363, 2025-07-01T10:35:24.089Z, 1, 60, 9.446, 2025-07-01T10:35:23.091Z, 1, 9.443, 2025-07-01T10:35:59.089Z, 1, 60, 22.528515655, 2025-07-01T10:35:59.089Z, 1, 22.479246556, 2025-07-01T10:35:24.089Z, 1, 60, 22.528523503, 2025-07-01T10:35:59.089Z, 1, 22.479254942, 2025-07-01T10:35:24.089Z, 1, 60, 1441.303, 2025-07-01T10:35:00.089Z, 1, 1440.858, 2025-07-01T10:35:59.089Z, 1, 60, 0.28, 2025-07-01T10:35:00.089Z, 1, 0.1704, 2025-07-01T10:35:59.089Z, 1
2025-07-01T10:36:30.000Z, 60, 2.39056, 2025-07-01T10:36:46.089Z, 1, 2.38975, 2025-07-01T10:36:08.089Z, 1, 60, 1022.67682204, 2025-07-01T10:36:59.090Z, 1, 1022.575778753, 2025-07-01T10:36:04.089Z, 1, 60, 9.35, 2025-07-01T10:36:59.090Z, 1, 9.35, 2025-07-01T10:36:59.090Z, 1, 60, 28.2153, 2025-07-01T10:36:59.090Z, 1, 28.0952, 2025-07-01T10:36:04.089Z, 1, 60, 9.445, 2025-07-01T10:36:53.089Z, 1, 9.443, 2025-07-01T10:36:57.089Z, 1, 60, 22.6312972, 2025-07-01T10:36:59.090Z, 1, 22.530280507, 2025-07-01T10:36:04.089Z, 1, 60, 22.631304422, 2025-07-01T10:36:59.090Z, 1, 22.530288331, 2025-07-01T10:36:04.089Z, 1, 60, 1440.843, 2025-07-01T10:36:02.089Z, 1, 1440.407, 2025-07-01T10:36:59.090Z, 1, 60, 0.1666, 2025-07-01T10:36:02.089Z, 1, 0.039, 2025-07-01T10:36:59.090Z, 1
2025-07-01T10:37:30.000Z, 60, 2.39022, 2025-07-01T10:37:03.090Z, 1, 2.38779, 2025-07-01T10:37:59.089Z, 1, 60, 1022.703665359, 2025-07-01T10:37:54.093Z, 1, 1022.675560349, 2025-07-01T10:37:04.089Z, 1, 60, 9.35, 2025-07-01T10:37:59.089Z, 1, 9.35, 2025-07-01T10:37:59.089Z, 1, 60, 28.246, 2025-07-01T10:37:54.093Z, 1, 28.2138, 2025-07-01T10:37:04.089Z, 1, 60, 9.445, 2025-07-01T10:37:56.088Z, 1, 9.443, 2025-07-01T10:37:55.088Z, 1, 60, 22.658124463, 2025-07-01T10:37:54.093Z, 1, 22.630035846, 2025-07-01T10:37:04.089Z, 1, 60, 22.658131349, 2025-07-01T10:37:54.093Z, 1, 22.630043075, 2025-07-01T10:37:04.089Z, 1, 60, 1440.413, 2025-07-01T10:37:04.089Z, 1, 1440.146, 2025-07-01T10:37:55.088Z, 1, 60, 0.0406, 2025-07-01T10:37:04.089Z, 1, -0.0255, 2025-07-01T10:37:55.088Z, 1
2025-07-01T10:38:30.000Z, 60, 2.38778, 2025-07-01T10:38:00.088Z, 1, 2.38738, 2025-07-01T10:38:59.087Z, 1, 60, 1022.706704863, 2025-07-01T10:38:43.087Z, 1, 1022.697376136, 2025-07-01T10:38:01.089Z, 1, 60, 9.35, 2025-07-01T10:38:59.087Z, 1, 9.35, 2025-07-01T10:38:59.087Z, 1, 60, 28.2494, 2025-07-01T10:38:43.087Z, 1, 28.2384, 2025-07-01T10:38:01.089Z, 1, 60, 9.445, 2025-07-01T10:38:58.087Z, 1, 9.443, 2025-07-01T10:38:54.086Z, 1, 60, 22.66116156, 2025-07-01T10:38:43.087Z, 1, 22.651831292, 2025-07-01T10:38:01.089Z, 1, 60, 22.661168397, 2025-07-01T10:38:43.087Z, 1, 22.6518382, 2025-07-01T10:38:01.089Z, 1, 60, 1440.162, 2025-07-01T10:38:01.089Z, 1, 1440.103, 2025-07-01T10:38:55.088Z, 1, 60, -0.0202, 2025-07-01T10:38:01.089Z, 1, -0.0354, 2025-07-01T10:38:55.088Z, 1
2025-07-01T10:39:30.000Z, 60, 2.38745, 2025-07-01T10:39:31.087Z, 1, 2.38725, 2025-07-01T10:39:59.087Z, 1, 60, 1022.7067203, 2025-07-01T10:39:10.087Z, 1, 1022.700408012, 2025-07-01T10:39:40.087Z, 1, 60, 9.35, 2025-07-01T10:39:59.087Z, 1, 9.35, 2025-07-01T10:39:59.087Z, 1, 60, 28.2493, 2025-07-01T10:39:10.087Z, 1, 28.2418, 2025-07-01T10:39:40.087Z, 1, 60, 9.446, 2025-07-01T10:39:41.086Z, 1, 9.443, 2025-07-01T10:39:44.087Z, 1, 60, 22.66117612, 2025-07-01T10:39:10.087Z, 1, 22.654865611, 2025-07-01T10:39:40.087Z, 1, 60, 22.66118294, 2025-07-01T10:39:10.087Z, 1, 22.654872469, 2025-07-01T10:39:40.087Z, 1, 60, 1440.123, 2025-07-01T10:39:40.087Z, 1, 1440.093, 2025-07-01T10:39:11.087Z, 1, 60, -0.0294, 2025-07-01T10:39:40.087Z, 1, -0.038, 2025-07-01T10:39:11.087Z, 1
2025-07-01T10:40:30.000Z, 60, 2.3874, 2025-07-01T10:40:30.087Z, 1, 2.38706, 2025-07-01T10:40:58.087Z, 1, 60, 1022.701395833, 2025-07-01T10:40:00.086Z, 1, 1022.694681973, 2025-07-01T10:40:31.104Z, 1, 60, 9.35, 2025-07-01T10:40:59.087Z, 1, 9.35, 2025-07-01T10:40:59.087Z, 1, 60, 28.2429, 2025-07-01T10:40:00.086Z, 1, 28.235, 2025-07-01T10:40:31.104Z, 1, 60, 9.446, 2025-07-01T10:40:57.087Z, 1, 9.443, 2025-07-01T10:40:49.087Z, 1, 60, 22.655847834, 2025-07-01T10:40:00.086Z, 1, 22.649141206, 2025-07-01T10:40:31.104Z, 1, 60, 22.655854677, 2025-07-01T10:40:00.086Z, 1, 22.649148099, 2025-07-01T10:40:31.104Z, 1, 60, 1440.15, 2025-07-01T10:40:31.104Z, 1, 1440.109, 2025-07-01T10:40:16.089Z, 1, 60, -0.0218, 2025-07-01T10:40:31.104Z, 1, -0.0326, 2025-07-01T10:40:16.089Z, 1
2025-07-01T10:41:30.000Z, 60, 2.38731, 2025-07-01T10:41:49.086Z, 1, 2.38698, 2025-07-01T10:41:21.086Z, 1, 60, 1022.699386812, 2025-07-01T10:41:15.091Z, 1, 1022.696258422, 2025-07-01T10:41:57.086Z, 1, 60, 9.35, 2025-07-01T10:41:59.086Z, 1, 9.35, 2025-07-01T10:41:59.086Z, 1, 60, 28.2404, 2025-07-01T10:41:16.086Z, 1, 28.2368, 2025-07-01T10:41:57.086Z, 1, 60, 9.445, 2025-07-01T10:41:27.088Z, 1, 9.442, 2025-07-01T10:41:57.086Z, 1, 60, 22.653838547, 2025-07-01T10:41:16.086Z, 1, 22.650726233, 2025-07-01T10:41:57.086Z, 1, 60, 22.653845386, 2025-07-01T10:41:15.091Z, 1, 22.650733103, 2025-07-01T10:41:57.086Z, 1, 60, 1440.135, 2025-07-01T10:41:46.086Z, 1, 1440.105, 2025-07-01T10:41:22.086Z, 1, 60, -0.0255, 2025-07-01T10:41:45.086Z, 1, -0.0327, 2025-07-01T10:41:22.086Z, 1
2025-07-01T10:42:30.000Z, 60, 2.38744, 2025-07-01T10:42:59.085Z, 1, 2.38721, 2025-07-01T10:42:00.085Z, 1, 60, 1022.696432501, 2025-07-01T10:42:00.085Z, 1, 1022.693647012, 2025-07-01T10:42:59.085Z, 1, 60, 9.35, 2025-07-01T10:42:59.085Z, 1, 9.35, 2025-07-01T10:42:59.085Z, 1, 60, 28.237, 2025-07-01T10:42:00.085Z, 1, 28.2338, 2025-07-01T10:42:59.085Z, 1, 60, 9.445, 2025-07-01T10:42:54.085Z, 1, 9.442, 2025-07-01T10:42:02.100Z, 1, 60, 22.650900213, 2025-07-01T10:42:00.085Z, 1, 22.648106752, 2025-07-01T10:42:59.085Z, 1, 60, 22.650907081, 2025-07-01T10:42:00.085Z, 1, 22.648113656, 2025-07-01T10:42:59.085Z, 1, 60, 1440.158, 2025-07-01T10:42:59.085Z, 1, 1440.131, 2025-07-01T10:42:00.085Z, 1, 60, -0.0197, 2025-07-01T10:42:59.085Z, 1, -0.0264, 2025-07-01T10:42:00.085Z, 1
2025-07-01T10:43:30.000Z, 60, 2.38793, 2025-07-01T10:43:56.085Z, 1, 2.38744, 2025-07-01T10:43:01.085Z, 1, 60, 1022.697461637, 2025-07-01T10:43:56.085Z, 1, 1022.692832901, 2025-07-01T10:43:09.085Z, 1, 60, 9.35, 2025-07-01T10:43:59.085Z, 1, 9.35, 2025-07-01T10:43:59.085Z, 1, 60, 28.2386, 2025-07-01T10:43:56.085Z, 1, 28.2329, 2025-07-01T10:43:10.085Z, 1, 60, 9.445, 2025-07-01T10:43:16.087Z, 1, 9.442, 2025-07-01T10:43:39.085Z, 1, 60, 22.651922267, 2025-07-01T10:43:56.085Z, 1, 22.64729814, 2025-07-01T10:43:10.085Z, 1, 60, 22.651929187, 2025-07-01T10:43:56.085Z, 1, 22.647305057, 2025-07-01T10:43:09.085Z, 1, 60, 1440.178, 2025-07-01T10:43:49.086Z, 1, 1440.157, 2025-07-01T10:43:28.085Z, 1, 60, -0.0163, 2025-07-01T10:43:49.086Z, 1, -0.0206, 2025-07-01T10:43:28.085Z, 1
2025-07-01T10:44:30.000Z, 60, 2.38776, 2025-07-01T10:44:26.084Z, 1, 2.38525, 2025-07-01T10:44:58.084Z, 1, 60, 1022.703682768, 2025-07-01T10:44:28.084Z, 1, 1022.687240815, 2025-07-01T10:44:59.084Z, 1, 60, 9.35, 2025-07-01T10:44:59.084Z, 1, 9.35, 2025-07-01T10:44:59.084Z, 1, 60, 28.2459, 2025-07-01T10:44:28.084Z, 1, 28.2251, 2025-07-01T10:44:59.084Z, 1, 60, 9.444, 2025-07-01T10:44:47.084Z, 1, 9.441, 2025-07-01T10:44:18.085Z, 1, 60, 22.65814576, 2025-07-01T10:44:28.084Z, 1, 22.641699133, 2025-07-01T10:44:59.084Z, 1, 60, 22.658152627, 2025-07-01T10:44:28.084Z, 1, 22.641705915, 2025-07-01T10:44:59.084Z, 1, 60, 1440.166, 2025-07-01T10:44:00.085Z, 1, 1440.025, 2025-07-01T10:44:57.084Z, 1, 60, -0.0189, 2025-07-01T10:44:00.085Z, 1, -0.0475, 2025-07-01T10:44:57.084Z, 1
2025-07-01T10:45:30.000Z, 60, 2.38638, 2025-07-01T10:45:15.083Z, 1, 2.38443, 2025-07-01T10:45:40.084Z, 1, 60, 1022.716349538, 2025-07-01T10:45:41.084Z, 1, 1022.688630958, 2025-07-01T10:45:43.084Z, 1, 60, 9.35, 2025-07-01T10:45:59.089Z, 1, 9.34, 2025-07-01T10:45:41.084Z, 1, 60, 28.2593, 2025-07-01T10:45:41.084Z, 1, 28.2264, 2025-07-01T10:45:43.084Z, 1, 60, 9.443, 2025-07-01T10:45:51.085Z, 1, 9.44, 2025-07-01T10:45:41.084Z, 1, 60, 22.670810974, 2025-07-01T10:45:41.084Z, 1, 22.643091052, 2025-07-01T10:45:43.084Z, 1, 60, 22.670817519, 2025-07-01T10:45:41.084Z, 1, 22.643097772, 2025-07-01T10:45:43.084Z, 1, 60, 1440.055, 2025-07-01T10:45:11.084Z, 1, 1439.873, 2025-07-01T10:45:41.084Z, 1, 60, -0.0417, 2025-07-01T10:45:00.098Z, 1, -0.0878, 2025-07-01T10:45:41.084Z, 1
2025-07-01T10:46:30.000Z, 60, 2.38544, 2025-07-01T10:46:01.089Z, 1, 2.38379, 2025-07-01T10:46:17.090Z, 1, 60, 1022.71473082, 2025-07-01T10:46:23.090Z, 1, 1022.681147043, 2025-07-01T10:46:11.089Z, 1, 60, 9.35, 2025-07-01T10:46:59.089Z, 1, 9.35, 2025-07-01T10:46:59.089Z, 1, 60, 28.2573, 2025-07-01T10:46:23.090Z, 1, 28.2172, 2025-07-01T10:46:11.089Z, 1, 60, 9.443, 2025-07-01T10:46:53.089Z, 1, 9.441, 2025-07-01T10:46:59.089Z, 1, 60, 22.669182588, 2025-07-01T10:46:23.090Z, 1, 22.635606981, 2025-07-01T10:46:11.089Z, 1, 60, 22.669189134, 2025-07-01T10:46:23.090Z, 1, 22.635613702, 2025-07-01T10:46:11.089Z, 1, 60, 1440.038, 2025-07-01T10:46:02.093Z, 1, 1439.859, 2025-07-01T10:46:22.090Z, 1, 60, -0.0436, 2025-07-01T10:46:02.093Z, 1, -0.0901, 2025-07-01T10:46:22.090Z, 1
2025-07-01T10:47:30.000Z, 60, 2.38621, 2025-07-01T10:47:59.089Z, 1, 2.38448, 2025-07-01T10:47:01.089Z, 1, 60, 1022.709959569, 2025-07-01T10:47:06.090Z, 1, 1022.703038035, 2025-07-01T10:47:34.089Z, 1, 60, 9.35, 2025-07-01T10:47:59.089Z, 1, 9.34, 2025-07-01T10:47:54.092Z, 1, 60, 28.2521, 2025-07-01T10:47:06.090Z, 1, 28.244, 2025-07-01T10:47:34.089Z, 1, 60, 9.443, 2025-07-01T10:47:09.089Z, 1, 9.44, 2025-07-01T10:47:54.092Z, 1, 60, 22.664416236, 2025-07-01T10:47:06.090Z, 1, 22.657502385, 2025-07-01T10:47:34.089Z, 1, 60, 22.66442288, 2025-07-01T10:47:06.090Z, 1, 22.657509087, 2025-07-01T10:47:34.089Z, 1, 60, 1440.038, 2025-07-01T10:47:58.103Z, 1, 1439.919, 2025-07-01T10:47:03.089Z, 1, 60, -0.0484, 2025-07-01T10:47:58.103Z, 1, -0.0747, 2025-07-01T10:47:03.089Z, 1
2025-07-01T10:48:30.000Z, 60, 2.38741, 2025-07-01T10:48:59.088Z, 1, 2.3863, 2025-07-01T10:48:00.089Z, 1, 60, 1022.706131865, 2025-07-01T10:48:02.089Z, 1, 1022.695887761, 2025-07-01T10:48:50.088Z, 1, 60, 9.35, 2025-07-01T10:48:59.088Z, 1, 9.34, 2025-07-01T10:48:54.089Z, 1, 60, 28.2482, 2025-07-01T10:48:02.089Z, 1, 28.2364, 2025-07-01T10:48:50.088Z, 1, 60, 9.442, 2025-07-01T10:48:57.088Z, 1, 9.44, 2025-07-01T10:48:54.089Z, 1, 60, 22.660599225, 2025-07-01T10:48:02.089Z, 1, 22.65036553, 2025-07-01T10:48:50.088Z, 1, 60, 22.660605986, 2025-07-01T10:48:02.089Z, 1, 22.650372404, 2025-07-01T10:48:50.088Z, 1, 60, 1440.142, 2025-07-01T10:48:59.088Z, 1, 1440.036, 2025-07-01T10:48:00.089Z, 1, 60, -0.024, 2025-07-01T10:48:59.088Z, 1, -0.0494, 2025-07-01T10:48:00.089Z, 1
2025-07-01T10:49:30.000Z, 60, 2.38769, 2025-07-01T10:49:59.088Z, 1, 2.38728, 2025-07-01T10:49:21.088Z, 1, 60, 1022.700155255, 2025-07-01T10:49:04.088Z, 1, 1022.674450031, 2025-07-01T10:49:36.088Z, 1, 60, 9.35, 2025-07-01T10:49:56.088Z, 1, 9.34, 2025-07-01T10:49:59.088Z, 1, 60, 28.2416, 2025-07-01T10:49:04.088Z, 1, 28.211, 2025-07-01T10:49:36.088Z, 1, 60, 9.442, 2025-07-01T10:49:55.088Z, 1, 9.439, 2025-07-01T10:49:48.088Z, 1, 60, 22.654627997, 2025-07-01T10:49:04.088Z, 1, 22.628934305, 2025-07-01T10:49:36.088Z, 1, 60, 22.654634867, 2025-07-01T10:49:04.088Z, 1, 22.628941319, 2025-07-01T10:49:36.088Z, 1, 60, 1440.243, 2025-07-01T10:49:36.088Z, 1, 1440.134, 2025-07-01T10:49:04.088Z, 1, 60, 0.005, 2025-07-01T10:49:36.088Z, 1, -0.027, 2025-07-01T10:49:04.088Z, 1
